symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
DLTBNB,0.00000000,0.000,0.00000000,0.00240000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
WTCBNB,0.00000000,0.000,0.00000000,0.00180500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
DLTBTC,0.00000000,0.000,0.00000000,0.00000071,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
DLTETH,0.00000000,0.000,0.00000000,0.00016807,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
AMBBTC,-0.00000001,-2.703,0.00000037,0.00000037,0.00000036,574.00000000,0.00000035,5530352.00000000,0.00000036,1702305.00000000,0.00000037,0.00000039,0.00000034,16168696.00000000,5.99263912,1696598669119,1696685069119,12299607,12301205,1599
AMBETH,0.00000000,0.000,0.00000000,0.00004100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
AMBBNB,0.00000000,0.000,0.00000000,0.00068500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
BCCETH,0.00000000,0.000,0.00000000,2.47246000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
BCCUSDT,0.00000000,0.000,0.00000000,448.70000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
BCCBNB,0.00000000,0.000,0.00000000,54.29000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
BATBTC,-0.00000005,-0.800,0.00000625,0.00000626,0.00000620,2717.00000000,0.00000620,630.00000000,0.00000621,504.00000000,0.00000625,0.00000632,0.00000617,85033.00000000,0.53109716,1696598668385,1696685068385,29229789,29230173,385
BATETH,0.00000230,2.212,0.00010581,0.00010390,0.00010630,60.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00010400,0.00010630,0.00010400,6199.00000000,0.65590410,1694660407728,1694746807728,5308670,5308687,18
BATBNB,0.00000000,0.000,0.00000000,0.00183100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
BCPTBTC,0.00000000,0.000,0.00000000,0.00000048,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
BCPTETH,0.00000000,0.000,0.00000000,0.00008181,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
BCPTBNB,0.00000000,0.000,0.00000000,0.00116200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
ARNBTC,0.00000000,0.000,0.00000000,0.00000761,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
ARNETH,0.00000000,0.000,0.00000000,0.00029362,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
GVTBTC,0.00000000,0.000,0.00000000,0.00001792,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
GVTETH,0.00000000,0.000,0.00000000,0.00384600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
CDTBTC,0.00000000,0.000,0.00000000,0.00000317,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
CDTETH,0.00000000,0.000,0.00000000,0.00005119,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
GXSBTC,0.00000000,0.000,0.00000000,0.00004581,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
GXSETH,0.00000000,0.000,0.00000000,0.00062460,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
NEOUSDT,0.09000000,1.277,7.13884251,7.05000000,7.14000000,861.20000000,7.13000000,3874.34000000,7.14000000,462.15000000,7.05000000,7.20000000,7.05000000,134602.96000000,960909.33330000,1696598667435,1696685067435,94560753,94565897,5145
NEOBNB,0.00012000,0.359,0.03366430,0.03338000,0.03350000,12.10000000,0.03345000,14.04000000,0.03368000,60.49000000,0.03338000,0.03382000,0.03335000,265.98000000,8.95403080,1696598668554,1696685068554,4368398,4368422,25
POEBTC,0.00000000,0.000,0.00000000,0.00000005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
POEETH,0.00000000,0.000,0.00000000,0.00000664,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
QSPBTC,0.00000000,0.000,0.00000000,0.00000076,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
QSPETH,0.00000000,0.000,0.00000000,0.00002249,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
QSPBNB,0.00000000,0.000,0.00000000,0.00052350,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
BTSBTC,0.00000000,0.000,0.00000000,0.00000043,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
BTSETH,0.00000000,0.000,0.00000000,0.00009498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
BTSBNB,0.00000000,0.000,0.00000000,0.00144800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
XZCBTC,0.00000000,0.000,0.00000000,0.00013550,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
XZCETH,0.00000000,0.000,0.00000000,0.00310000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
XZCBNB,0.00000000,0.000,0.00000000,0.26750000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
LSKBTC,0.00000136,5.113,0.00002940,0.00002672,0.00002796,11.90000000,0.00002794,255.50000000,0.00002801,7.30000000,0.00002660,0.00003187,0.00002650,936689.90000000,27.53566863,1696598663805,1696685063805,15784720,15790550,5831
LSKETH,0.00002400,5.345,0.00049472,0.00044900,0.00047300,128.20000000,0.00047700,76.90000000,0.00047900,251.60000000,0.00044900,0.00054200,0.00044900,97046.10000000,48.01026520,1696598663568,1696685063568,2808785,2809382,598
LSKBNB,0.00000000,0.000,0.00000000,0.06494000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
TNTBTC,0.00000000,0.000,0.00000000,0.00000261,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
TNTETH,0.00000000,0.000,0.00000000,0.00000920,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
FUELBTC,0.00000000,0.000,0.00000000,0.00000026,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
FUELETH,0.00000000,0.000,0.00000000,0.00002221,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
MANABTC,-0.00000008,-0.740,0.00001073,0.00001079,0.00001073,15.00000000,0.00001073,22692.00000000,0.00001075,18144.00000000,0.00001081,0.00001082,0.00001066,199489.00000000,2.14089037,1696598663771,1696685063771,37588770,37589735,966
MANAETH,0.00000130,0.715,0.00018206,0.00018200,0.00018300,17.00000000,0.00018300,990.00000000,0.00018330,178.00000000,0.00018170,0.00018330,0.00018140,4320.00000000,0.78650620,1696598524859,1696684924859,6656788,6656817,30
BCDBTC,0.00000000,0.000,0.00000000,0.00001351,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
BCDETH,0.00000000,0.000,0.00000000,0.00251000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
DGDBTC,0.00000000,0.000,0.00000000,0.00393100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
DGDETH,0.00000000,0.000,0.00000000,0.19260000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
IOTABNB,0.00001500,2.137,0.00072234,0.00069300,0.00071700,94.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00070200,0.00074500,0.00070200,92481.00000000,66.80312200,1693450816019,1693537216019,3205532,3205686,155
ADXBTC,0.00000006,1.193,0.00000514,0.00000503,0.00000509,1928.00000000,0.00000509,15423.00000000,0.00000510,775.00000000,0.00000503,0.00000531,0.00000495,5080973.00000000,26.09805011,1696598503441,1696684903441,14308856,14311940,3085
ADXETH,0.00000170,2.000,0.00008758,0.00008480,0.00008670,1669.00000000,0.00008670,2627.00000000,0.00008680,1491.00000000,0.00008500,0.00009040,0.00008410,1344151.00000000,117.71964730,1696598615959,1696685015959,3817325,3819389,2065
ADXBNB,0.00000000,0.000,0.00000000,0.00492900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
ADABTC,-0.00000032,-3.347,0.00000928,0.00000957,0.00000924,86868.70000000,0.00000924,165778.20000000,0.00000925,138873.60000000,0.00000956,0.00000957,0.00000918,42978412.00000000,398.91320073,1696598670530,1696685070530,121307214,121322558,15345
ADAETH,-0.00000360,-2.230,0.00015936,0.00016130,0.00015780,47.50000000,0.00015760,30267.60000000,0.00015780,45442.40000000,0.00016140,0.00016200,0.00015690,861537.70000000,137.29634633,1696598669499,1696685069499,28427543,28429043,1501
PPTBTC,0.00000000,0.000,0.00000000,0.00001855,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
PPTETH,0.00000000,0.000,0.00000000,0.00141000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
CMTBTC,0.00000000,0.000,0.00000000,0.00000028,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
CMTETH,0.00000000,0.000,0.00000000,0.00000625,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
CMTBNB,0.00000000,0.000,0.00000000,0.00057700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
XLMBTC,-0.00000007,-1.733,0.00000400,0.00000403,0.00000397,7672.00000000,0.00000397,12480.00000000,0.00000398,459874.00000000,0.00000404,0.00000404,0.00000396,2502043.00000000,9.99666517,1696598666081,1696685066081,55473339,55474770,1432
XLMETH,-0.00000040,-0.588,0.00006789,0.00006810,0.00006760,501.00000000,0.00006760,30935.00000000,0.00006770,4606.00000000,0.00006800,0.00006830,0.00006730,216309.00000000,14.68462390,1696598663841,1696685063841,11318048,11318394,347
XLMBNB,-0.00000260,-0.496,0.00052250,0.00052350,0.00052110,134.00000000,0.00052090,901.00000000,0.00052110,146.00000000,0.00052370,0.00052540,0.00051930,132072.00000000,69.00710780,1696598666134,1696685066134,4813523,4813833,311
CNDBTC,0.00000000,0.000,0.00000000,0.00000006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
CNDETH,0.00000000,0.000,0.00000000,0.00002599,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
CNDBNB,0.00000000,0.000,0.00000000,0.00033990,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
LENDBTC,0.00000000,0.000,0.00000000,0.00004512,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
LENDETH,0.00000000,0.000,0.00000000,0.00137174,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
WABIBTC,0.00000000,0.000,0.00000000,0.00000030,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
WABIETH,0.00000000,0.000,0.00000000,0.00040308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
WABIBNB,0.00000000,0.000,0.00000000,0.00024130,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
LTCETH,0.00010000,0.251,0.03994252,0.03989000,0.04000000,1.52300000,0.03999000,4.99200000,0.04001000,3.00800000,0.03990000,0.04040000,0.03968000,1862.71500000,74.40152651,1696598654841,1696685054841,16041841,16042808,968
LTCUSDT,0.79000000,1.219,65.69028963,64.82000000,65.61000000,14.26600000,65.60000000,238.08800000,65.61000000,341.33700000,64.82000000,66.27000000,64.81000000,216234.91400000,14204534.12833000,1696598668224,1696685068224,308341521,308386164,44644
LTCBNB,0.00100000,0.326,0.30836570,0.30680000,0.30800000,0.07300000,0.30800000,1.98300000,0.30810000,4.56700000,0.30700000,0.31020000,0.30660000,800.49700000,246.84581410,1696598601397,1696685001397,11318757,11319572,816
TNBBTC,0.00000000,0.000,0.00000000,0.00000007,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
TNBETH,0.00000000,0.000,0.00000000,0.00000752,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
WAVESBTC,-0.00000040,-0.721,0.00005525,0.00005550,0.00005510,1985.01000000,0.00005510,18174.66000000,0.00005530,16624.18000000,0.00005550,0.00005560,0.00005480,65329.64000000,3.60914397,1696598667527,1696685067527,45798762,45799379,618
WAVESETH,0.00000400,0.426,0.00094186,0.00093500,0.00094300,20.69000000,0.00094000,1337.65000000,0.00094300,45.11000000,0.00093900,0.00094600,0.00093500,834.87000000,0.78633318,1696598666398,1696685066398,5717993,5718006,14
WAVESBNB,0.00000000,0.000,0.00000000,0.00513000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
GTOBTC,0.00000000,0.000,0.00000000,0.00000077,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
GTOETH,0.00000000,0.000,0.00000000,0.00003197,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
GTOBNB,0.00000000,0.000,0.00000000,0.00035200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
ICXBTC,-0.00000004,-0.642,0.00000617,0.00000622,0.00000619,17.00000000,0.00000619,5418.00000000,0.00000621,21589.00000000,0.00000623,0.00000623,0.00000610,206774.00000000,1.27526706,1696598655263,1696685055263,32806072,32806257,186
ICXETH,0.00000000,0.000,0.00000000,0.00011790,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
ICXBNB,0.00000000,0.000,0.00000000,0.00465400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
OSTBTC,0.00000000,0.000,0.00000000,0.00000032,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
OSTETH,0.00000000,0.000,0.00000000,0.00000225,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
OSTBNB,0.00000000,0.000,0.00000000,0.00052500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
ELFBTC,-0.00000020,-1.613,0.00001228,0.00001244,0.00001220,120.00000000,0.00001220,56865.00000000,0.00001221,415.00000000,0.00001240,0.00001244,0.00001220,330517.00000000,4.05918014,1696598042891,1696684442891,18859363,18859865,503
ELFETH,-0.00000180,-0.860,0.00020939,0.00020940,0.00020760,72.00000000,0.00020780,293.00000000,0.00020860,1593.00000000,0.00020940,0.00021090,0.00020710,177178.00000000,37.09943200,1696597875782,1696684275782,5620455,5620669,215
AIONBTC,0.00000000,0.000,0.00000000,0.00000139,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
